timestamp,machine,fonte,temperature,vibration,current,rotation,flow,humidity,gas,status_code
2026-09-23T22:41:41+00:00,M02,simulado,72.1,1.8,6.9,3521.0,33.8,26.7,,0
2026-09-23T22:41:51+00:00,M02,simulado,72.1,1.7,6.9,3521.0,34.0,27.8,,0
2026-09-23T22:42:01+00:00,M02,simulado,72.2,1.5,6.6,3513.0,33.5,29.0,,0
2026-09-23T22:42:11+00:00,M02,simulado,72.2,1.3,6.5,3522.0,34.4,27.8,,0
2026-09-23T22:42:21+00:00,M02,simulado,72.0,1.4,6.6,3526.0,34.4,28.0,,0
2026-09-23T22:42:31+00:00,M02,simulado,71.8,1.4,6.7,3542.0,35.0,27.5,,0
2026-09-23T22:42:41+00:00,M02,simulado,72.0,1.2,6.9,3540.0,35.3,29.2,,0
2026-09-23T22:42:51+00:00,M02,simulado,72.1,1.0,6.6,3537.0,36.2,29.8,,0
2026-09-23T22:43:01+00:00,M02,simulado,72.0,1.0,6.9,3526.0,36.9,29.8,,0
2026-09-23T22:43:11+00:00,M02,simulado,71.9,1.2,6.7,3510.0,37.3,28.0,,0
2026-09-23T22:43:21+00:00,M02,simulado,72.0,1.1,6.8,3528.0,37.1,27.8,,0
2026-09-23T22:43:31+00:00,M02,simulado,72.1,1.1,7.0,3529.0,37.7,28.2,,0
2026-09-23T22:43:41+00:00,M02,simulado,72.0,1.3,7.2,3520.0,38.0,28.0,,0
2026-09-23T22:43:51+00:00,M02,simulado,71.9,1.3,7.1,3532.0,37.5,29.7,,0
2026-09-23T22:44:01+00:00,M02,simulado,72.1,1.1,7.1,3555.0,36.7,30.0,,0
2026-09-23T22:44:11+00:00,M02,simulado,72.0,1.2,7.3,3546.0,36.1,26.7,,0
2026-09-23T22:44:21+00:00,M02,simulado,72.2,1.2,7.3,3530.0,36.6,29.0,,0
2026-09-23T22:44:31+00:00,M02,simulado,72.2,1.2,7.5,3552.0,36.7,27.7,,0
2026-09-23T22:44:41+00:00,M02,simulado,72.3,1.1,7.4,3577.0,36.6,28.6,,0
2026-09-23T22:44:51+00:00,M02,simulado,72.2,1.1,7.7,3580.0,36.1,30.2,,0
2026-09-23T22:45:01+00:00,M02,simulado,72.3,1.1,7.6,3580.0,36.4,28.0,,0
2026-09-23T22:45:11+00:00,M02,simulado,72.4,1.0,7.7,3578.0,37.1,30.3,,0
2026-09-23T22:45:21+00:00,M02,simulado,72.4,1.0,7.5,3580.0,37.5,27.9,,0
2026-09-23T22:45:31+00:00,M02,simulado,72.1,1.0,7.6,3580.0,37.5,27.7,,0
2026-09-23T22:45:41+00:00,M02,simulado,72.2,1.0,7.4,3580.0,37.7,30.0,,0
2026-09-23T22:45:51+00:00,M02,simulado,72.0,1.0,7.4,3558.0,38.0,28.4,,0
2026-09-23T22:46:01+00:00,M02,simulado,72.0,1.0,7.5,3559.0,38.0,27.6,,0
2026-09-23T22:46:11+00:00,M02,simulado,72.1,1.1,7.4,3547.0,38.0,30.2,,0
2026-09-23T22:46:21+00:00,M02,simulado,72.2,1.3,7.2,3563.0,37.7,27.6,,0
2026-09-23T22:46:31+00:00,M02,simulado,72.2,1.1,7.3,3570.0,37.7,30.5,,0
2026-09-23T22:46:41+00:00,M02,simulado,72.1,1.2,7.5,3580.0,38.0,26.9,,0
2026-09-23T22:46:51+00:00,M02,simulado,72.0,1.0,7.5,3563.0,38.0,27.4,,0
2026-09-23T22:47:01+00:00,M02,simulado,72.0,1.2,7.6,3549.0,37.7,28.2,,0
2026-09-23T22:47:11+00:00,M02,simulado,71.9,1.0,7.8,3536.0,37.9,27.4,,0
2026-09-23T22:47:21+00:00,M02,simulado,71.7,1.1,7.7,3545.0,37.9,27.2,,0
2026-09-23T22:47:31+00:00,M02,simulado,71.7,1.3,7.6,3525.0,37.3,29.4,,0
2026-09-23T22:47:41+00:00,M02,simulado,71.6,1.1,7.9,3532.0,37.2,27.2,,0
2026-09-23T22:47:51+00:00,M02,simulado,71.6,1.2,7.8,3542.0,37.2,27.6,,0
2026-09-23T22:48:01+00:00,M02,simulado,71.8,1.0,8.0,3540.0,37.0,29.5,,0
2026-09-23T22:48:11+00:00,M02,simulado,72.0,1.0,7.8,3549.0,37.9,28.5,,0
2026-09-23T22:48:21+00:00,M02,simulado,72.0,1.0,8.0,3550.0,38.0,29.0,,0
2026-09-23T22:48:31+00:00,M02,simulado,72.0,1.0,8.3,3573.0,37.2,29.6,,0
2026-09-23T22:48:41+00:00,M02,simulado,71.8,1.2,8.1,3580.0,38.0,30.1,,0
2026-09-23T22:48:51+00:00,M02,simulado,71.9,1.4,7.9,3563.0,38.0,27.1,,0
2026-09-23T22:49:01+00:00,M02,simulado,71.8,1.4,7.8,3578.0,37.4,28.8,,0
2026-09-23T22:49:11+00:00,M02,simulado,71.9,1.4,7.8,3566.0,36.7,30.6,,0
2026-09-23T22:49:21+00:00,M02,simulado,71.9,1.6,8.0,3570.0,37.2,29.5,,0
2026-09-23T22:49:31+00:00,M02,simulado,71.8,1.5,7.7,3568.0,37.5,29.4,,0
2026-09-23T22:49:41+00:00,M02,simulado,71.7,1.3,7.5,3559.0,37.0,30.2,,0
2026-09-23T22:49:51+00:00,M02,simulado,71.8,1.3,7.7,3580.0,37.4,27.5,,0
2026-09-23T22:50:01+00:00,M02,simulado,71.7,1.5,7.4,3571.0,37.2,28.0,,0
2026-09-23T22:50:11+00:00,M02,simulado,71.9,1.4,7.5,3548.0,36.6,30.4,,0
2026-09-23T22:50:21+00:00,M02,simulado,72.0,1.2,7.6,3537.0,36.3,30.7,,0
2026-09-23T22:50:31+00:00,M02,simulado,72.1,1.1,7.5,3527.0,36.3,28.8,,0
2026-09-23T22:50:41+00:00,M02,simulado,72.0,1.0,7.4,3546.0,36.6,30.2,,0
2026-09-23T22:50:51+00:00,M02,simulado,72.1,1.0,7.5,3530.0,37.1,30.3,,0
2026-09-23T22:51:01+00:00,M02,simulado,72.0,1.2,7.4,3512.0,36.4,28.9,,0
2026-09-23T22:51:11+00:00,M02,simulado,72.0,1.1,7.4,3491.0,36.6,28.7,,0
2026-09-23T22:51:21+00:00,M02,simulado,71.9,1.0,7.3,3489.0,37.4,28.4,,0
2026-09-23T22:51:31+00:00,M02,simulado,71.9,1.0,7.0,3487.0,37.8,28.1,,0
2026-09-23T22:51:41+00:00,M02,simulado,71.8,1.0,7.3,3481.0,38.0,28.8,,0
2026-09-23T22:51:51+00:00,M02,simulado,71.8,1.0,7.4,3472.0,38.0,27.0,,0
2026-09-23T22:52:01+00:00,M02,simulado,71.7,1.2,7.5,3485.0,38.0,28.7,,0
2026-09-23T22:52:11+00:00,M02,simulado,71.8,1.0,7.3,3469.0,37.7,26.9,,0
2026-09-23T22:52:21+00:00,M02,simulado,71.7,1.0,7.3,3449.0,37.6,27.7,,0
2026-09-23T22:52:31+00:00,M02,simulado,71.8,1.0,7.1,3427.0,36.6,30.0,,0
2026-09-23T22:52:41+00:00,M02,simulado,72.0,1.1,7.1,3440.0,37.3,28.3,,0
2026-09-23T22:52:51+00:00,M02,simulado,72.2,1.3,6.9,3463.0,36.5,29.9,,0
2026-09-23T22:53:01+00:00,M02,simulado,72.2,1.5,7.0,3456.0,37.3,27.4,,0
2026-09-23T22:53:11+00:00,M02,simulado,72.3,1.3,7.1,3438.0,36.5,29.4,,0
2026-09-23T22:53:21+00:00,M02,simulado,72.2,1.5,6.8,3428.0,36.3,30.4,,0
2026-09-23T22:53:31+00:00,M02,simulado,72.3,1.3,6.6,3420.0,36.5,27.5,,0
2026-09-23T22:53:41+00:00,M02,simulado,72.0,1.3,6.7,3425.0,36.2,29.4,,0
2026-09-23T22:53:51+00:00,M02,simulado,72.1,1.3,6.9,3433.0,35.8,30.4,,0
2026-09-23T22:54:01+00:00,M02,simulado,72.0,1.4,7.0,3455.0,35.2,30.6,,0
2026-09-23T22:54:11+00:00,M02,simulado,72.0,1.2,6.7,3435.0,34.5,28.6,,0
2026-09-23T22:54:21+00:00,M02,simulado,71.8,1.0,7.0,3458.0,34.6,29.0,,0
2026-09-23T22:54:31+00:00,M02,simulado,72.0,1.0,7.1,3476.0,34.2,29.9,,0
2026-09-23T22:54:41+00:00,M02,simulado,72.1,1.2,7.2,3458.0,34.9,30.3,,0
2026-09-23T22:54:51+00:00,M02,simulado,72.0,1.4,7.0,3478.0,35.5,27.4,,0
2026-09-23T22:55:01+00:00,M02,simulado,72.0,1.2,6.7,3457.0,35.0,27.6,,0
2026-09-23T22:55:11+00:00,M02,simulado,71.9,1.2,6.7,3457.0,34.2,27.1,,0
2026-09-23T22:55:21+00:00,M02,simulado,71.7,1.3,6.9,3455.0,33.4,27.3,,0
2026-09-23T22:55:31+00:00,M02,simulado,71.8,1.3,7.1,3466.0,33.6,27.6,,0
2026-09-23T22:55:41+00:00,M02,simulado,71.8,1.4,7.2,3441.0,33.2,28.9,,0
2026-09-23T22:55:51+00:00,M02,simulado,71.8,1.6,7.1,3420.0,32.7,28.9,,0
2026-09-23T22:56:01+00:00,M02,simulado,72.0,1.8,7.4,3420.0,33.0,28.7,,0
2026-09-23T22:56:11+00:00,M02,simulado,72.1,1.6,7.4,3420.0,33.8,29.0,,0
2026-09-23T22:56:21+00:00,M02,simulado,71.8,1.8,7.3,3440.0,33.8,30.0,,0
2026-09-23T22:56:31+00:00,M02,simulado,71.9,2.0,7.4,3462.0,34.1,30.1,,0
2026-09-23T22:56:41+00:00,M02,simulado,71.8,1.8,7.2,3455.0,34.0,28.9,,0
2026-09-23T22:56:51+00:00,M02,simulado,71.7,1.8,7.3,3475.0,33.6,28.4,,0
2026-09-23T22:57:01+00:00,M02,simulado,71.8,1.7,7.3,3456.0,33.0,27.8,,0
2026-09-23T22:57:11+00:00,M02,simulado,71.8,1.7,7.3,3473.0,33.3,29.9,,0
2026-09-23T22:57:21+00:00,M02,simulado,71.7,1.5,7.5,3480.0,34.2,28.1,,0
2026-09-23T22:57:31+00:00,M02,simulado,71.7,1.6,7.8,3485.0,34.2,27.4,,0
2026-09-23T22:57:41+00:00,M02,simulado,71.9,1.4,7.8,3463.0,33.3,27.1,,0
2026-09-23T22:57:51+00:00,M02,simulado,71.7,1.6,8.0,3477.0,33.6,28.1,,0
2026-09-23T22:58:01+00:00,M02,simulado,71.7,1.6,8.1,3458.0,33.0,30.1,,0
2026-09-23T22:58:11+00:00,M02,simulado,71.9,1.7,8.3,3436.0,33.0,27.3,,0
2026-09-23T22:58:21+00:00,M02,simulado,71.7,1.8,8.1,3428.0,33.1,29.6,,0
2026-09-23T22:58:31+00:00,M02,simulado,71.7,1.9,7.9,3428.0,34.0,27.0,,0
2026-09-23T22:58:41+00:00,M02,simulado,71.8,1.9,8.0,3423.0,33.9,28.1,,0
2026-09-23T22:58:51+00:00,M02,simulado,72.0,1.9,8.1,3447.0,32.9,30.2,,0
2026-09-23T22:59:01+00:00,M02,simulado,71.8,1.9,8.1,3469.0,33.2,28.0,,0
2026-09-23T22:59:11+00:00,M02,simulado,71.7,1.9,8.2,3471.0,32.7,28.6,,0
2026-09-23T22:59:21+00:00,M02,simulado,71.9,1.7,8.4,3481.0,32.8,28.5,,0
2026-09-23T22:59:31+00:00,M02,simulado,72.1,1.8,8.5,3494.0,33.8,29.1,,0
2026-09-23T22:59:41+00:00,M02,simulado,71.8,1.7,8.2,3491.0,33.3,30.7,,0
2026-09-23T22:59:51+00:00,M02,simulado,71.6,1.6,8.2,3469.0,33.7,29.7,,0
2026-09-23T23:00:01+00:00,M02,simulado,71.5,1.8,8.0,3458.0,32.7,28.1,,0
2026-09-23T23:00:11+00:00,M02,simulado,71.4,1.8,8.2,3482.0,33.0,27.6,,0
2026-09-23T23:00:21+00:00,M02,simulado,71.5,1.6,8.2,3501.0,33.6,30.7,,0
2026-09-23T23:00:31+00:00,M02,simulado,71.4,1.7,8.0,3512.0,34.4,29.2,,0
2026-09-23T23:00:41+00:00,M02,simulado,71.3,1.7,7.9,3516.0,33.9,30.5,,0
2026-09-23T23:00:51+00:00,M02,simulado,71.4,1.7,7.7,3494.0,34.5,29.1,,0
2026-09-23T23:01:01+00:00,M02,simulado,71.4,1.6,7.9,3508.0,33.8,28.8,,0
2026-09-23T23:01:11+00:00,M02,simulado,71.5,1.7,7.7,3518.0,34.5,28.6,,0
2026-09-23T23:01:21+00:00,M02,simulado,71.5,1.9,7.9,3527.0,33.5,27.4,,0
2026-09-23T23:01:31+00:00,M02,simulado,71.5,2.1,7.8,3507.0,34.3,27.6,,0
2026-09-23T23:01:41+00:00,M02,simulado,71.6,2.0,7.6,3495.0,35.3,30.2,,0
2026-09-23T23:01:51+00:00,M02,simulado,71.6,1.8,7.4,3509.0,34.5,27.2,,0
2026-09-23T23:02:01+00:00,M02,simulado,71.7,1.6,7.4,3526.0,33.9,27.5,,0
2026-09-23T23:02:11+00:00,M02,simulado,71.5,1.7,7.3,3503.0,34.5,28.0,,0
2026-09-23T23:02:21+00:00,M02,simulado,71.5,1.8,7.4,3485.0,35.4,30.6,,0
2026-09-23T23:02:31+00:00,M02,simulado,71.5,1.7,7.2,3481.0,35.3,30.9,,0
2026-09-23T23:02:41+00:00,M02,simulado,71.6,1.9,7.4,3477.0,35.9,29.1,,0
2026-09-23T23:02:51+00:00,M02,simulado,71.8,1.8,7.4,3465.0,35.4,30.4,,0
2026-09-23T23:03:01+00:00,M02,simulado,71.7,1.7,7.5,3485.0,34.8,30.0,,0
2026-09-23T23:03:11+00:00,M02,simulado,71.6,1.5,7.6,3481.0,34.5,27.6,,0
2026-09-23T23:03:21+00:00,M02,simulado,71.7,1.6,7.6,3477.0,35.5,29.1,,0
2026-09-23T23:03:31+00:00,M02,simulado,71.8,1.6,7.7,3476.0,36.3,27.3,,0
2026-09-23T23:03:41+00:00,M02,simulado,71.8,1.7,7.8,3456.0,36.9,28.7,,0
2026-09-23T23:03:51+00:00,M02,simulado,71.7,1.5,7.8,3449.0,37.5,29.0,,0
2026-09-23T23:04:01+00:00,M02,simulado,71.5,1.3,7.5,3464.0,36.9,27.9,,0
2026-09-23T23:04:11+00:00,M02,simulado,71.6,1.4,7.7,3445.0,37.3,30.5,,0
2026-09-23T23:04:21+00:00,M02,simulado,71.6,1.6,8.0,3464.0,36.9,30.7,,0
2026-09-23T23:04:31+00:00,M02,simulado,71.7,1.6,7.8,3442.0,37.0,30.4,,0
2026-09-23T23:04:41+00:00,M02,simulado,71.7,1.4,7.8,3431.0,37.9,28.8,,0
2026-09-23T23:04:51+00:00,M02,simulado,71.9,1.4,8.0,3443.0,38.0,29.8,,0
2026-09-23T23:05:01+00:00,M02,simulado,72.0,1.2,8.0,3436.0,37.7,27.9,,0
2026-09-23T23:05:11+00:00,M02,simulado,72.1,1.1,8.2,3436.0,38.0,28.3,,0
2026-09-23T23:05:21+00:00,M02,simulado,72.1,1.0,8.4,3434.0,37.5,28.3,,0
2026-09-23T23:05:31+00:00,M02,simulado,71.9,1.0,8.4,3420.0,37.9,28.0,,0
2026-09-23T23:05:41+00:00,M02,simulado,71.8,1.0,8.4,3431.0,37.4,28.6,,0
2026-09-23T23:05:51+00:00,M02,simulado,71.8,1.2,8.2,3420.0,38.0,28.9,,0
2026-09-23T23:06:01+00:00,M02,simulado,71.8,1.3,8.0,3420.0,37.3,30.0,,0
2026-09-23T23:06:11+00:00,M02,simulado,71.6,1.4,7.7,3433.0,37.5,29.2,,0
2026-09-23T23:06:21+00:00,M02,simulado,71.7,1.3,7.6,3453.0,38.0,28.4,,0
2026-09-23T23:06:31+00:00,M02,simulado,71.6,1.1,7.7,3458.0,38.0,29.9,,0
2026-09-23T23:06:41+00:00,M02,simulado,71.8,1.0,7.8,3481.0,38.0,29.9,,0
2026-09-23T23:06:51+00:00,M02,simulado,71.8,1.2,7.6,3470.0,37.9,30.7,,0
2026-09-23T23:07:01+00:00,M02,simulado,71.7,1.2,7.7,3453.0,37.3,31.0,,0
2026-09-23T23:07:11+00:00,M02,simulado,71.7,1.3,8.0,3477.0,37.4,30.0,,0
2026-09-23T23:07:21+00:00,M02,simulado,71.6,1.2,8.0,3482.0,38.0,30.8,,0
2026-09-23T23:07:31+00:00,M02,simulado,71.5,1.1,8.3,3481.0,37.9,29.1,,0
2026-09-23T23:07:41+00:00,M02,simulado,71.8,1.0,8.3,3492.0,37.9,29.8,,0
2026-09-23T23:07:51+00:00,M02,simulado,72.0,1.0,8.5,3467.0,38.0,30.5,,0
2026-09-23T23:08:01+00:00,M02,simulado,71.8,1.0,8.8,3485.0,38.0,28.9,,0
2026-09-23T23:08:11+00:00,M02,simulado,71.8,1.0,8.6,3508.0,37.8,27.9,,0
2026-09-23T23:08:21+00:00,M02,simulado,71.9,1.0,8.4,3529.0,37.4,30.1,,0
2026-09-23T23:08:31+00:00,M02,simulado,71.9,1.0,8.2,3509.0,36.9,27.3,,0
2026-09-23T23:08:41+00:00,M02,simulado,72.0,1.2,8.2,3496.0,37.6,29.6,,0
2026-09-23T23:08:51+00:00,M02,simulado,71.9,1.4,7.9,3510.0,36.7,29.6,,0
2026-09-23T23:09:01+00:00,M02,simulado,71.7,1.4,8.2,3507.0,36.3,27.6,,0
2026-09-23T23:09:11+00:00,M02,simulado,71.6,1.3,8.0,3513.0,36.5,31.0,,0
2026-09-23T23:09:21+00:00,M02,simulado,71.7,1.3,7.9,3526.0,37.1,28.1,,0
2026-09-23T23:09:31+00:00,M02,simulado,71.8,1.1,7.7,3505.0,37.6,28.7,,0
2026-09-23T23:09:41+00:00,M02,simulado,71.6,1.2,7.9,3509.0,36.9,28.2,,0
2026-09-23T23:09:51+00:00,M02,simulado,71.6,1.2,7.6,3506.0,36.5,30.5,,0
2026-09-23T23:10:01+00:00,M02,simulado,71.5,1.1,7.5,3509.0,35.6,28.6,,0
2026-09-23T23:10:11+00:00,M02,simulado,71.4,1.0,7.5,3487.0,36.5,29.1,,0
2026-09-23T23:10:21+00:00,M02,simulado,71.3,1.2,7.4,3499.0,36.8,30.4,,0
2026-09-23T23:10:31+00:00,M02,simulado,71.5,1.1,7.7,3490.0,36.6,28.8,,0
2026-09-23T23:10:41+00:00,M02,simulado,71.7,1.3,7.5,3466.0,36.3,30.2,,0
2026-09-23T23:10:51+00:00,M02,simulado,71.5,1.1,7.3,3453.0,37.0,30.1,,0
2026-09-23T23:11:01+00:00,M02,simulado,71.5,1.0,7.4,3440.0,37.7,28.7,,0
2026-09-23T23:11:11+00:00,M02,simulado,71.4,1.0,7.6,3447.0,37.1,27.3,,0
2026-09-23T23:11:21+00:00,M02,simulado,71.4,1.1,7.8,3437.0,36.8,29.0,,0
2026-09-23T23:11:31+00:00,M02,simulado,71.4,1.1,7.7,3434.0,37.7,29.7,,0
2026-09-23T23:11:41+00:00,M02,simulado,71.6,1.0,7.4,3441.0,38.0,29.0,,0
2026-09-23T23:11:51+00:00,M02,simulado,71.5,1.0,7.6,3433.0,37.7,28.7,,0
2026-09-23T23:12:01+00:00,M02,simulado,71.7,1.2,7.8,3430.0,38.0,28.3,,0
2026-09-23T23:12:11+00:00,M02,simulado,71.6,1.0,7.7,3449.0,37.9,28.1,,0
2026-09-23T23:12:21+00:00,M02,simulado,71.5,1.0,7.5,3430.0,38.0,28.5,,0
2026-09-23T23:12:31+00:00,M02,simulado,71.7,1.0,7.7,3444.0,38.0,30.3,,0
2026-09-23T23:12:41+00:00,M02,simulado,71.8,1.0,7.7,3430.0,38.0,28.3,,0
2026-09-23T23:12:51+00:00,M02,simulado,71.7,1.2,7.8,3423.0,37.7,30.6,,0
2026-09-23T23:13:01+00:00,M02,simulado,71.8,1.0,8.0,3446.0,37.5,27.2,,0
2026-09-23T23:13:11+00:00,M02,simulado,71.9,1.0,8.3,3431.0,36.8,30.2,,0
2026-09-23T23:13:21+00:00,M02,simulado,71.7,1.2,8.4,3434.0,36.9,29.5,,0
2026-09-23T23:13:31+00:00,M02,simulado,71.5,1.1,8.6,3420.0,36.5,29.0,,0
2026-09-23T23:13:41+00:00,M02,simulado,71.7,1.3,8.6,3420.0,37.3,27.3,,0
2026-09-23T23:13:51+00:00,M02,simulado,71.7,1.2,8.7,3420.0,36.4,28.1,,0
2026-09-23T23:14:01+00:00,M02,simulado,71.7,1.2,8.9,3426.0,37.1,28.0,,0
2026-09-23T23:14:11+00:00,M02,simulado,71.8,1.2,8.9,3420.0,37.0,27.9,,0
2026-09-23T23:14:21+00:00,M02,simulado,71.9,1.2,8.6,3420.0,36.4,28.5,,0
2026-09-23T23:14:31+00:00,M02,simulado,71.9,1.1,8.7,3422.0,37.2,27.5,,0
2026-09-23T23:14:41+00:00,M02,simulado,71.8,1.1,8.9,3420.0,37.2,28.2,,0
2026-09-23T23:14:51+00:00,M02,simulado,71.9,1.1,8.6,3420.0,36.5,28.0,,0
2026-09-23T23:15:01+00:00,M02,simulado,71.9,1.0,8.5,3420.0,37.3,27.6,,0
2026-09-23T23:15:11+00:00,M02,simulado,72.1,1.0,8.4,3420.0,37.7,27.7,,0
2026-09-23T23:15:21+00:00,M02,simulado,71.9,1.2,8.3,3420.0,38.0,30.0,,0
2026-09-23T23:15:31+00:00,M02,simulado,71.8,1.3,8.4,3443.0,37.1,29.1,,0
2026-09-23T23:15:41+00:00,M02,simulado,71.8,1.2,8.4,3462.0,37.0,29.1,,0
2026-09-23T23:15:51+00:00,M02,simulado,71.7,1.4,8.7,3457.0,36.8,29.7,,0
2026-09-23T23:16:01+00:00,M02,simulado,71.7,1.2,8.5,3455.0,37.3,28.7,,0
2026-09-23T23:16:11+00:00,M02,simulado,71.8,1.0,8.7,3455.0,37.8,28.0,,0
2026-09-23T23:16:21+00:00,M02,simulado,71.9,1.2,8.4,3434.0,37.8,30.1,,0
2026-09-23T23:16:31+00:00,M02,simulado,71.8,1.2,8.2,3440.0,36.9,28.7,,0
2026-09-23T23:16:41+00:00,M02,simulado,71.9,1.2,8.5,3428.0,37.7,28.2,,0
2026-09-23T23:16:51+00:00,M02,simulado,71.9,1.0,8.6,3452.0,38.0,28.5,,0
2026-09-23T23:17:01+00:00,M02,simulado,71.7,1.0,8.8,3465.0,38.0,29.6,,0
2026-09-23T23:17:11+00:00,M02,simulado,71.6,1.1,8.7,3445.0,37.3,27.5,,0
2026-09-23T23:17:21+00:00,M02,simulado,71.8,1.0,8.7,3456.0,37.1,28.7,,0
2026-09-23T23:17:31+00:00,M02,simulado,71.6,1.1,8.4,3431.0,37.2,29.5,,0
2026-09-23T23:17:41+00:00,M02,simulado,71.6,1.0,8.1,3438.0,36.4,31.1,,0
2026-09-23T23:17:51+00:00,M02,simulado,71.7,1.1,8.4,3445.0,37.2,27.6,,0
2026-09-23T23:18:01+00:00,M02,simulado,71.6,1.1,8.2,3468.0,36.9,27.8,,0
2026-09-23T23:18:11+00:00,M02,simulado,71.5,1.0,8.1,3474.0,36.3,30.7,,0
2026-09-23T23:18:21+00:00,M02,simulado,71.6,1.0,8.0,3495.0,37.0,27.9,,0
2026-09-23T23:18:31+00:00,M02,simulado,71.7,1.1,8.3,3487.0,36.2,30.3,,0
2026-09-23T23:18:41+00:00,M02,simulado,71.7,1.1,8.6,3484.0,37.0,30.1,,0
2026-09-23T23:18:51+00:00,M02,simulado,71.7,1.1,8.5,3490.0,37.3,28.9,,0
2026-09-23T23:19:01+00:00,M02,simulado,71.7,1.0,8.5,3504.0,36.4,28.0,,0
2026-09-23T23:19:11+00:00,M02,simulado,71.6,1.1,8.5,3512.0,36.2,28.2,,0
2026-09-23T23:19:21+00:00,M02,simulado,71.7,1.0,8.6,3490.0,36.7,30.7,,0
2026-09-23T23:19:31+00:00,M02,simulado,71.7,1.0,8.7,3503.0,36.7,30.5,,0
2026-09-23T23:19:41+00:00,M02,simulado,71.5,1.2,8.6,3497.0,36.2,29.0,,0
2026-09-23T23:19:51+00:00,M02,simulado,71.5,1.0,8.3,3497.0,36.1,29.2,,0
2026-09-23T23:20:01+00:00,M02,simulado,71.4,1.0,8.5,3496.0,36.6,29.6,,0
2026-09-23T23:20:11+00:00,M02,simulado,71.3,1.1,8.6,3518.0,36.2,27.7,,0
2026-09-23T23:20:21+00:00,M02,simulado,71.4,1.3,8.4,3525.0,37.1,27.3,,0
2026-09-23T23:20:31+00:00,M02,simulado,71.5,1.5,8.2,3522.0,38.0,30.6,,0
2026-09-23T23:20:41+00:00,M02,simulado,71.6,1.6,8.1,3513.0,38.0,30.5,,0
2026-09-23T23:20:51+00:00,M02,simulado,71.6,1.4,8.2,3522.0,37.0,28.6,,0
2026-09-23T23:21:01+00:00,M02,simulado,71.7,1.4,8.1,3525.0,37.8,28.4,,0
2026-09-23T23:21:11+00:00,M02,simulado,71.5,1.3,8.1,3549.0,38.0,29.2,,0
2026-09-23T23:21:21+00:00,M02,simulado,71.6,1.3,7.9,3535.0,38.0,29.7,,0
2026-09-23T23:21:31+00:00,M02,simulado,71.7,1.2,7.8,3526.0,37.9,28.9,,0
2026-09-23T23:21:41+00:00,M02,simulado,71.7,1.1,7.7,3501.0,37.7,29.9,,0
2026-09-23T23:21:51+00:00,M02,simulado,71.7,1.0,7.4,3483.0,37.7,29.0,,0
2026-09-23T23:22:01+00:00,M02,simulado,71.6,1.0,7.5,3493.0,36.9,28.0,,0
2026-09-23T23:22:11+00:00,M02,simulado,71.5,1.0,7.5,3505.0,37.8,30.8,,0
2026-09-23T23:22:21+00:00,M02,simulado,71.6,1.0,7.3,3527.0,37.0,30.7,,0
2026-09-23T23:22:31+00:00,M02,simulado,71.6,1.0,7.1,3508.0,37.8,28.6,,0
2026-09-23T23:22:41+00:00,M02,simulado,71.7,1.2,6.9,3491.0,37.4,28.5,,0
2026-09-23T23:22:51+00:00,M02,simulado,71.8,1.0,7.0,3503.0,37.9,29.3,,0
2026-09-23T23:23:01+00:00,M02,simulado,71.7,1.0,7.0,3518.0,37.5,30.0,,0
2026-09-23T23:23:11+00:00,M02,simulado,71.7,1.2,7.2,3540.0,37.3,29.7,,0
2026-09-23T23:23:21+00:00,M02,simulado,71.5,1.2,7.0,3530.0,36.6,30.6,,0
2026-09-23T23:23:31+00:00,M02,simulado,71.4,1.3,6.9,3530.0,36.0,30.5,,0
2026-09-23T23:23:41+00:00,M02,simulado,71.6,1.3,7.1,3507.0,35.2,28.9,,0
2026-09-23T23:23:51+00:00,M02,simulado,71.6,1.6,7.1,3513.0,36.0,30.9,,0
2026-09-23T23:24:01+00:00,M02,simulado,71.5,1.8,7.1,3523.0,35.5,30.9,,0
2026-09-23T23:24:11+00:00,M02,simulado,71.4,1.6,7.4,3529.0,35.5,30.9,,0
2026-09-23T23:24:21+00:00,M02,simulado,71.5,1.5,7.3,3518.0,36.3,30.5,,0
2026-09-23T23:24:31+00:00,M02,simulado,71.3,1.4,7.5,3541.0,35.6,28.7,,0
2026-09-23T23:24:41+00:00,M02,simulado,71.5,1.2,7.5,3522.0,36.3,29.5,,0
2026-09-23T23:24:51+00:00,M02,simulado,71.5,1.3,7.7,3505.0,36.0,31.1,,0
2026-09-23T23:25:01+00:00,M02,simulado,71.4,1.4,7.5,3502.0,36.4,30.8,,0
2026-09-23T23:25:11+00:00,M02,simulado,71.4,1.3,7.7,3477.0,37.2,29.1,,0
2026-09-23T23:25:21+00:00,M02,simulado,71.5,1.3,7.5,3472.0,38.0,29.1,,0
2026-09-23T23:25:31+00:00,M02,simulado,71.7,1.0,7.6,3470.0,37.6,29.5,,0
2026-09-23T23:25:41+00:00,M02,simulado,71.8,1.1,7.9,3480.0,36.9,29.4,,0
2026-09-23T23:25:51+00:00,M02,simulado,71.7,1.2,7.7,3483.0,37.7,28.4,,0
2026-09-23T23:26:01+00:00,M02,simulado,71.7,1.4,7.5,3491.0,37.1,31.1,,0
2026-09-23T23:26:11+00:00,M02,simulado,71.8,1.1,7.7,3506.0,36.3,27.8,,0
